date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,R0,K,CFR
2020-07-27,2091,72.0,1937.4285714285713,23.0,44.857142857142854,70.71428571428571,0.0,0.7142857142857142,30.389094965829635,1.1773798003031488,0.14756944444444442,0.03649904143931573
2020-07-28,2146,72.0,1981.4285714285713,55.0,44.0,71.14285714285714,0.0,0.42857142857142855,30.845380224813738,1.045592824900388,0.14555375313375596,0.03590483056957462
2020-07-29,2199,73.0,2026.5714285714284,53.0,45.14285714285713,71.42857142857142,1.0,0.2857142857142857,31.466081137030898,1.0189758735540355,0.142898341744773,0.03524601720005639
2020-07-30,2256,73.0,2070.5714285714284,57.0,43.99999999999999,71.85714285714285,0.0,0.42857142857142855,32.3644794650671,0.9844717478069235,0.13922176794022278,0.034704015454670896
2020-07-31,2313,74.0,2113.571428571429,57.0,43.0,72.14285714285714,1.0,0.2857142857142857,33.67272301444792,0.935765769236264,0.13419345936249483,0.03413315309226089
2020-08-01,2387,74.0,2158.285714285714,74.0,44.71428571428571,72.57142857142857,0.0,0.42857142857142855,35.02362396974366,0.9323773671845323,0.12936802973977712,0.03362456976436325
2020-08-02,2461,74.0,2208.5714285714284,74.0,50.285714285714285,72.85714285714286,0.0,0.2857142857142857,36.93188649635014,0.8925392797544489,0.12311358220810176,0.032988357050452784
2020-08-03,2510,74.0,2264.7142857142853,49.0,56.14285714285714,73.14285714285714,0.0,0.2857142857142857,37.04284441426639,1.0850203113129626,0.12276843467011644,0.03229672617170252
2020-08-04,2559,76.0,2324.5714285714284,49.0,59.857142857142854,73.42857142857143,2.0,0.2857142857142857,36.30929649827851,1.1901489284028537,0.12508673437204298,0.03158800393313668
2020-08-05,2623,77.0,2383.571428571428,64.0,58.99999999999999,74.0,1.0,0.5714285714285714,35.367158568188586,1.2232613191981585,0.1281956735496559,0.03104584956547798
2020-08-06,2688,79.0,2444.142857142857,65.0,60.57142857142857,74.57142857142856,2.0,0.5714285714285714,34.46647837369744,1.2331034848647577,0.13131555289181884,0.030510257759074167
2020-08-07,2738,79.0,2505.8571428571427,50.0,61.714285714285715,75.42857142857142,0.0,0.8571428571428571,33.38965977987817,1.2772774881415658,0.13525045297796456,0.030100906447750982
2020-08-08,2822,79.0,2566.5714285714284,84.0,60.71428571428571,76.14285714285714,0.0,0.7142857142857142,32.4949167809375,1.258799961348184,0.13870360868821618,0.029667149059334298
2020-08-09,2878,79.0,2628.7142857142853,56.0,62.14285714285714,76.85714285714286,0.0,0.7142857142857142,32.29841227066465,1.144093765417004,0.13948569520204834,0.029237541437965333
2020-08-10,2920,79.0,2688.2857142857138,42.0,59.57142857142857,77.57142857142856,0.0,0.7142857142857142,32.55385580211764,1.0752207762273336,0.13847073528612575,0.02885535125943246
