date,npatients,ndeaths,Cases Total(Ave7),Cases Day,Cases Day(Ave7),Deaths Total(Ave7),Deaths Day,Deaths Day(Ave7),Td7,Rt,K,CFR
2020-09-16,591,19.0,532.7142857142857,24.0,9.999999999999998,19.0,0.0,0.0,51.49814035364183,1.1207762578126597,0.08991527739819627,0.03566639849825691
2020-09-17,602,19.0,545.4285714285714,11.0,12.714285714285714,19.0,0.0,0.0,49.52639294327932,1.2538170997313578,0.09332260659694291,0.03483499214248297
2020-09-18,629,19.0,559.7142857142857,27.0,14.285714285714285,19.0,0.0,0.0,44.07483771599349,1.8027965322330544,0.10424305919329502,0.033945890760592144
2020-09-19,644,19.0,575.7142857142858,15.0,16.0,19.0,0.0,0.0,39.58251907566785,1.7413547827996871,0.11536498213374169,0.03300248138957816
2020-09-20,663,19.0,590.4285714285713,19.0,14.714285714285712,19.0,0.0,0.0,36.864206417238805,1.443404364833434,0.12332506203473959,0.032180014517299786
2020-09-21,670,19.0,606.9999999999999,7.0,16.57142857142857,19.0,0.0,0.0,35.001019033133396,1.389321520316745,0.12944592305831104,0.0313014827018122
2020-09-22,683,19.0,623.7142857142857,13.0,16.714285714285715,19.0,0.0,0.0,32.45640335737479,1.5826221984526607,0.13885620145916677,0.030462666055886396
2020-09-23,684,19.0,640.2857142857142,1.0,16.57142857142857,19.0,0.0,0.0,30.766075290041332,1.4432728569373545,0.14590013742556118,0.029674252565818834
2020-09-24,688,19.0,653.5714285714286,4.0,13.285714285714285,19.0,0.0,0.0,30.260384630319276,1.208346298716233,0.14814814814814803,0.02907103825136612
2020-09-25,696,19.0,665.8571428571429,8.0,12.285714285714285,19.0,0.0,0.0,31.298296374422804,0.9494843709428039,0.1436065573770492,0.02853464921690624
2020-09-26,698,19.0,675.4285714285714,2.0,9.571428571428571,19.0,0.0,0.0,33.355622175781946,0.828051692112266,0.1353786741042694,0.028130287648054145
2020-09-27,699,19.0,683.1428571428571,1.0,7.714285714285714,19.0,0.0,0.0,36.07491117690536,0.7355264079071729,0.1258460236886635,0.027812630698452533
2020-09-28,699,19.0,688.2857142857142,0.0,5.142857142857142,19.0,0.0,0.0,41.05793719342054,0.5791769435547731,0.11145964031785871,0.027604815276048154
2020-09-29,699,19.0,692.4285714285714,0.0,4.142857142857142,19.0,0.0,0.0,49.25336706607987,0.4308925922041091,0.09381486093814861,0.027439653393851866
2020-09-30,701,19.0,694.7142857142858,2.0,2.2857142857142856,19.0,0.0,0.0,61.97463567031986,0.3714985722842371,0.07530431194553344,0.02734937281513469
2020-10-01,706,19.0,697.142857142857,5.0,2.4285714285714284,19.0,0.0,0.0,79.47785485476493,0.2844634369198398,0.059222702035780506,0.027254098360655742
